Step,Latitude,Longitude,VelocityU,VelocityV,DistanceToShore
3883,59.3115,4.99717,0.0923088,0.0464493,6771.53
3884,59.3132,5.00007,0.0895262,0.0507069,6456.66
3885,59.315,5.00285,0.0860245,0.0552591,6135.43
3886,59.3169,5.00551,0.082526,0.0597384,5814.46
3887,59.3189,5.00796,0.0762828,0.0614215,5502.89
3888,59.321,5.01019,0.0695626,0.0625575,5197.66
3889,59.3225,5.01283,0.0629284,0.0636793,4938.58
3890,59.3225,5.01698,0.0564737,0.0638504,4810.97
3891,59.3225,5.02079,0.05011,0.0638615,4730.26
3892,59.3225,5.02425,0.0438183,0.0638975,4688.26
3893,59.3225,5.02742,0.0389528,0.0635025,4674.52
3894,59.3225,5.03031,0.0343896,0.0630307,4690.41
3895,59.3225,5.03289,0.0298514,0.0625747,4722.41
3896,59.3225,5.03544,0.0286696,0.0633996,4764.35
3897,59.3225,5.03802,0.0281594,0.0644792,4833.19
3898,59.3225,5.04063,0.0276517,0.0655571,4912.97
3899,59.3225,5.04314,0.0258385,0.0642813,5004.38
3900,59.3235,5.04471,0.0237488,0.0625637,4966.56
3901,59.324,5.04654,0.0216899,0.060844,5002
3902,59.325,5.0479,0.0200941,0.0604622,4969.46
3903,59.3255,5.04953,0.0186173,0.0603451,5007.69
3904,59.3265,5.05073,0.0171405,0.0602377,4975.05
3905,59.327,5.05214,0.0155786,0.059314,5001.4
3906,59.3274,5.05343,0.014005,0.0582283,5012.58
3907,59.3284,5.05434,0.0124296,0.0571404,4961.08
3908,59.3288,5.05553,0.0126244,0.0581304,4970.03
3909,59.3293,5.0568,0.0131663,0.0595176,4986.96
3910,59.3298,5.05814,0.0137041,0.0608839,5013.94
3911,59.3308,5.05908,0.0122967,0.0631634,4969.05
3912,59.3314,5.06014,0.0105305,0.065643,4979.94
3913,59.3319,5.06104,0.00878125,0.0681257,4986.77
3914,59.3325,5.06177,0.00710254,0.0669267,4986.95
3915,59.333,5.06233,0.00544227,0.0650091,4978.06
3916,59.3335,5.06273,0.00378653,0.0631118,4959.27
3917,59.3335,5.06293,0.00155977,0.0653995,4972.87
3918,59.3335,5.06283,-0.000788538,0.0685415,4965.93
3919,59.3335,5.06242,-0.00315075,0.0717155,4938.29
3920,59.3335,5.06191,-0.00396967,0.0732676,4903.7
3921,59.3335,5.06134,-0.00447772,0.0744971,4865
3922,59.3335,5.06071,-0.00498405,0.0757299,4822.31
3923,59.3335,5.05987,-0.00670618,0.0766171,4769.43
3924,59.3335,5.0588,-0.00868374,0.0774529,4704.57
3925,59.3335,5.05751,-0.0106767,0.0783088,4626.22
3926,59.3335,5.05618,-0.011196,0.0760199,4546.24
3927,59.3335,5.05485,-0.0114234,0.0730889,4476.74
3928,59.3335,5.05352,-0.0116554,0.070144,4407.17
3929,59.3335,5.05237,-0.0102249,0.0655448,4347.2
3930,59.3335,5.05143,-0.00844762,0.0605922,4302.92
3931,59.3335,5.0507,-0.00665645,0.0556154,4269.98
3932,59.3335,5.05017,-0.00488178,0.0503427,4246.04
3933,59.3335,5.04984,-0.00310316,0.0449995,4230.9
3934,59.3335,5.0497,-0.0013166,0.0396435,4224.49
3935,59.3335,5.0495,-0.00184227,0.0417697,4215.55
3936,59.3335,5.0492,-0.00283415,0.0454059,4201.86
3937,59.3335,5.04879,-0.00383095,0.0490616,4183.44
3938,59.3335,5.04825,-0.00512668,0.0499414,4158.92
3939,59.3335,5.04757,-0.00648732,0.050262,4125.09
3940,59.3335,5.04675,-0.00785486,0.0505771,4081.08
3941,59.3335,5.04602,-0.00713165,0.046586,4041.49
3942,59.3335,5.04541,-0.00598392,0.041721,4008.57
3943,59.3335,5.04492,-0.00482982,0.0368419,3982.18
3944,59.3335,5.04451,-0.00405225,0.033488,3960.17
3945,59.3335,5.04417,-0.00334717,0.030435,3942.07
3946,59.3335,5.04391,-0.00263864,0.027377,3927.85
3947,59.3335,5.04368,-0.00229616,0.0256866,3915.96
3948,59.3335,5.04348,-0.00202534,0.0242687,3906.44
3949,59.3335,5.04331,-0.00175289,0.0228493,3898.23
3950,59.3335,5.04314,-0.00172109,0.0214828,3890.17
3951,59.3335,5.04296,-0.00173735,0.0201266,3882.06
3952,59.3335,5.04279,-0.00175353,0.0187699,3873.89
3953,59.3335,5.04262,-0.00172096,0.017543,3865.9
3954,59.3335,5.04246,-0.00167898,0.0163417,3858.11
3955,59.3335,5.0423,-0.0016372,0.0151397,3850.52
3956,59.3335,5.04214,-0.00156778,0.0142807,3843.28
3957,59.3335,5.042,-0.0014923,0.0134898,3836.38
3958,59.3335,5.04186,-0.00141609,0.0126984,3829.85
3959,59.3335,5.04173,-0.00132583,0.0121375,3823.76
3960,59.3335,5.04161,-0.00123198,0.0116225,3818.09
3961,59.3335,5.0415,-0.00113765,0.0111075,3812.87
3962,59.3335,5.0414,-0.00107531,0.0107224,3807.96
3963,59.3335,5.0413,-0.00101922,0.0103633,3803.28
3964,59.3335,5.0412,-0.000963105,0.0100043,3798.88
3965,59.3335,5.04112,-0.000881425,0.00973565,3794.86
3966,59.3335,5.04104,-0.000795101,0.00948505,3791.22
3967,59.3335,5.04097,-0.00070934,0.00923424,3787.99
3968,59.3335,5.04092,-0.000567009,0.00903022,3785.42
3969,59.3335,5.04088,-0.00041331,0.00883493,3783.53
3970,59.3335,5.04086,-0.000259419,0.00863904,3782.36
3971,59.3335,5.04084,-0.00017357,0.00846933,3781.57
3972,59.3335,5.04083,-0.000100668,0.0083047,3781.12
3973,59.3335,5.04083,-2.71398e-05,0.00814002,3781
3974,59.3335,5.04082,-2.5738e-05,0.00767205,3780.89
3975,59.3335,5.04082,-3.8698e-05,0.00714363,3780.72
3976,59.3335,5.04082,-5.16647e-05,0.00661557,3780.48
3977,59.3335,5.04081,-1.31934e-05,0.00632121,3780.43
3978,59.3335,5.04082,3.513e-05,0.0060738,3780.58
3979,59.3335,5.04083,8.27856e-05,0.00582656,3780.96
3980,59.3335,5.04083,9.07027e-05,0.00563506,3781.38
3981,59.3335,5.04084,9.06266e-05,0.00545446,3781.78
3982,59.3335,5.04085,9.05231e-05,0.00527357,3782.19
3983,59.3335,5.04086,9.34845e-05,0.00510181,3782.61
3984,59.3335,5.04087,9.74608e-05,0.00493165,3783.06
3985,59.3335,5.04088,0.0001021,0.00476127,3783.53
3986,59.3335,5.04089,0.000103621,0.00463575,3784.01
3987,59.3335,5.0409,0.000104623,0.00451932,3784.49
3988,59.3335,5.04091,0.000105711,0.00440309,3784.96
3989,59.3335,5.04092,0.000133022,0.0043715,3785.56
3990,59.3335,5.04094,0.000165274,0.00435714,3786.32
3991,59.3335,5.04096,0.000196866,0.00434314,3787.2
3992,59.3335,5.04099,0.000312224,0.00434135,3788.63
3993,59.3335,5.04103,0.000444177,0.00434172,3790.65
3994,59.3335,5.04109,0.000576044,0.00434172,3793.29
3995,59.3335,5.04119,0.00102406,0.00463115,3797.97
3996,59.3335,5.04133,0.00153444,0.00497711,3804.98
3997,59.3335,5.04153,0.00204351,0.0053211,3814.34
3998,59.3335,5.04176,0.00231607,0.00588366,3824.99
3999,59.3335,5.042,0.0025426,0.00649065,3836.7
4000,59.3335,5.04228,0.0027704,0.00709833,3849.51
4001,59.3335,5.04253,0.00262701,0.00699628,3861.69
4002,59.3335,5.04277,0.00240956,0.00675282,3872.88
4003,59.3335,5.04299,0.00219217,0.00651019,3883.1
4004,59.3335,5.04319,0.00202365,0.00624062,3892.55
4005,59.3335,5.04337,0.00186467,0.00596583,3901.3
4006,59.3335,5.04354,0.0017057,0.00569114,3909.31
4007,59.3335,5.04387,0.00329755,0.00541892,3925.64
4008,59.3335,5.04439,0.00522311,0.00514685,3953.89
4009,59.3335,5.04511,0.0071215,0.00487476,3992.72
4010,59.3335,5.04646,0.0131751,0.00295352,4065.49
4011,59.3335,5.04856,0.0199992,0.00074525,4172.79
4012,59.3335,5.05144,0.0267296,-0.00138977,4303.35
4013,59.3335,5.05553,0.0361342,-0.0017555,4512.33
4014,59.3335,5.06109,0.045934,-0.00168723,4847.91
4015,59.3335,5.06562,0.0557749,-0.00161205,5163.25
4016,59.3334,5.06776,0.0649845,-0.00234651,5328.01
4017,59.3333,5.0702,0.0739895,-0.00320294,5523.36
4018,59.3332,5.07289,0.0829541,-0.00403517,5742.95
4019,59.3333,5.07553,0.081934,0.00179303,5955.45
4020,59.3336,5.07809,0.078957,0.00886602,6147.83
4021,59.3341,5.08051,0.0760147,0.015846,6321.94
4022,59.3348,5.08262,0.0663264,0.0196708,6466.13
4023,59.3355,5.08437,0.0553393,0.0228352,6576.47
4024,59.3364,5.08579,0.0444062,0.025961,6656.93
4025,59.3373,5.087,0.0379199,0.0276161,6719.13
4026,59.3382,5.08803,0.0323465,0.0289571,6763.24
4027,59.3392,5.08888,0.0268033,0.0302735,6789.44
4028,59.3402,5.08959,0.022394,0.0316732,6803.9
4029,59.3413,5.09016,0.0182456,0.0330804,6726.18
4030,59.3424,5.09061,0.0141384,0.0344754,6649.28
4031,59.3435,5.09101,0.0123126,0.0338427,6573.96
4032,59.3446,5.09136,0.0109386,0.0328224,6505.91
4033,59.3456,5.09167,0.00956446,0.0318185,6440.58
4034,59.3467,5.09197,0.00944295,0.0341724,6370.06
4035,59.348,5.09229,0.00956862,0.037179,6293.14
4036,59.3493,5.0926,0.00969003,0.0401652,6217.23
4037,59.3508,5.09294,0.0104178,0.0465646,6128.46
4038,59.3526,5.09331,0.0112785,0.0536201,6028.55
4039,59.3546,5.09372,0.0121545,0.06064,5923.85
4040,59.3567,5.09418,0.0140724,0.0649957,5796.85
4041,59.359,5.09472,0.0161873,0.0688003,5669.41
4042,59.3613,5.09531,0.0182915,0.0725807,5537.7
4043,59.3637,5.09596,0.0196086,0.0743797,5411.14
4044,59.3662,5.09663,0.0207543,0.07574,5293.26
4045,59.3687,5.09734,0.0218834,0.0770525,5178.25
4046,59.3711,5.09805,0.0218579,0.0742466,5087.14
4047,59.3734,5.09875,0.0216075,0.0706355,5000.08
4048,59.3739,5.10427,0.0212736,0.0666862,4386.88
4049,59.3739,5.11569,0.0229876,0.0609886,3117.76
4050,59.3739,5.12817,0.0246956,0.0547251,1731.04
4051,59.3739,5.12909,0.02691,0.0499293,1628.82
4052,59.3739,5.13023,0.0332408,0.047742,1502.5
4053,59.3739,5.13161,0.0402996,0.0460477,1349.26
4054,59.3739,5.13322,0.0472303,0.0443261,1169.55
4055,59.3739,5.13486,0.0476685,0.0456941,988.141
4056,59.3739,5.13646,0.0468321,0.0476559,809.908
4057,59.3739,5.13804,0.0460082,0.0495931,634.832
4058,59.3739,5.13953,0.04348,0.0494422,468.621
4059,59.3739,5.14094,0.0406529,0.0488952,312.328
4060,59.3739,5.14226,0.0378712,0.0483695,165.89
4061,59.3739,5.14285,0.0338435,0.0460505,100.278
4062,59.3739,5.14285,0.0296344,0.0434645,100.282
4063,59.3739,5.14285,0.025425,0.0408785,100.282
4064,59.3739,5.14285,0.0214502,0.0379308,100.282
4065,59.3739,5.14285,0.0175219,0.0349108,100.282
4066,59.3739,5.14285,0.0135933,0.0318908,100.282
4067,59.3739,5.14285,0.0121735,0.0299305,100.282
4068,59.3739,5.14285,0.0112555,0.0281821,100.282
4069,59.3739,5.14285,0.0103375,0.0264337,100.282
4070,59.3739,5.14285,0.00948278,0.0252988,100.282
4071,59.3739,5.14285,0.00864085,0.0242867,100.282
4072,59.3739,5.14285,0.00779916,0.0232746,100.282
4073,59.3739,5.14285,0.00529017,0.022862,100.282
4074,59.3739,5.14285,0.00244802,0.0225694,100.282
4075,59.3739,5.14283,-0.000393964,0.022278,101.809
4076,59.3739,5.14277,-0.00177934,0.0216185,108.714
4077,59.3739,5.14267,-0.00287462,0.0208874,119.842
4078,59.3739,5.14253,-0.003972,0.020159,135.211
4079,59.3739,5.14237,-0.00463685,0.019554,153.139
4080,59.3739,5.14219,-0.00521618,0.0189743,173.327
4081,59.3739,5.14199,-0.00579679,0.0183953,195.739
4082,59.3739,5.14177,-0.00619338,0.0181918,219.662
4083,59.3739,5.14155,-0.0065536,0.018064,244.924
4084,59.3739,5.14131,-0.00691454,0.0179369,271.563
4085,59.3739,5.141,-0.00876546,0.0187865,305.299
4086,59.3739,5.14063,-0.0109223,0.0198392,347.227
4087,59.3739,5.14017,-0.0130901,0.0209018,397.419
4088,59.3739,5.13971,-0.0134798,0.021358,448.989
4089,59.3739,5.13925,-0.0135131,0.0216932,500.57
4090,59.3739,5.13878,-0.0135469,0.0220296,552.206
4091,59.3739,5.13835,-0.0126044,0.0215005,600.136
4092,59.3739,5.13796,-0.0114614,0.0207929,643.67
4093,59.3739,5.13761,-0.0103129,0.0200795,682.753
4094,59.3739,5.13729,-0.00915353,0.0197463,717.422
4095,59.3739,5.13702,-0.00798841,0.019486,747.661
4096,59.3739,5.13679,-0.00681912,0.0192219,773.491
4097,59.3739,5.1366,-0.00564131,0.0182279,794.837
4098,59.3739,5.13645,-0.00445951,0.017084,811.716
4099,59.3739,5.13633,-0.00327549,0.015936,824.135
4100,59.3739,5.13624,-0.00283791,0.0155952,834.877
4101,59.3739,5.13615,-0.00254955,0.0154153,844.541
4102,59.3739,5.13607,-0.00226112,0.0152346,853.092
4103,59.3739,5.13601,-0.00197645,0.015804,860.597
4104,59.3739,5.13595,-0.00169273,0.0165232,866.993
4105,59.3739,5.1359,-0.00140906,0.0172421,872.33
4106,59.3739,5.13585,-0.00132958,0.0181412,877.381
4107,59.3739,5.13581,-0.00129083,0.0190765,882.267
4108,59.3739,5.13577,-0.00125168,0.0200121,886.994
4109,59.3739,5.13576,-0.000256032,0.0202929,887.99
4110,59.3739,5.13579,0.000931108,0.0204398,884.445
4111,59.3739,5.13586,0.0021178,0.0205832,876.397
4112,59.3739,5.13595,0.00256063,0.0203658,866.717
4113,59.3739,5.13605,0.0028545,0.0200758,855.906
4114,59.3739,5.13615,0.0031477,0.0197853,843.986
4115,59.3739,5.13624,0.00259295,0.0188633,834.167
4116,59.3739,5.13631,0.00186896,0.0178171,827.109
4117,59.3739,5.13635,0.00114527,0.0167732,822.752
4118,59.3739,5.13636,0.000514879,0.0162076,820.796
4119,59.3739,5.13636,-9.69182e-05,0.0157388,821.154
4120,59.3739,5.13634,-0.00070876,0.0152714,823.844
4121,59.3739,5.13627,-0.00183109,0.0158273,830.798
4122,59.3739,5.13617,-0.00305608,0.0165908,842.379
4123,59.3739,5.13602,-0.00428254,0.0173579,858.628
4124,59.3739,5.13583,-0.00568039,0.018211,880.134
4125,59.3739,5.13559,-0.00711575,0.0190857,907.08
4126,59.3739,5.1353,-0.00855585,0.0199662,939.499
4127,59.3739,5.13496,-0.00978758,0.0207678,976.534
4128,59.3739,5.13459,-0.0109821,0.0215582,1018.09
4129,59.3739,5.13417,-0.0121827,0.0223548,1064.22
4130,59.3739,5.1338,-0.0110784,0.0210363,1106.15
4131,59.3739,5.13347,-0.00950655,0.019286,1142.17
4132,59.3739,5.1332,-0.00792855,0.017527,1172.17
4133,59.3739,5.13297,-0.00691421,0.0160946,1198.38
4134,59.3739,5.13276,-0.00601032,0.0147243,1221.13
4135,59.3739,5.13259,-0.00510397,0.0133499,1240.48
4136,59.3739,5.13243,-0.00444374,0.0122791,1257.32
4137,59.3739,5.1323,-0.00383178,0.0112674,1271.86
4138,59.3739,5.13219,-0.00321876,0.0102538,1284.05
4139,59.3739,5.13221,0.000508046,0.0106953,1282.12
4140,59.3739,5.13238,0.00485317,0.0114221,1263.74
4141,59.3739,5.13269,0.00918592,0.0121404,1228.91
4142,59.3739,5.13307,0.0112353,0.0130044,1186.32
4143,59.3739,5.13351,0.0128225,0.0138928,1137.69
4144,59.3739,5.134,0.0144006,0.0147745,1083.06
4145,59.3739,5.13446,0.0132513,0.0153842,1032.79
4146,59.3739,5.13485,0.0115656,0.0159413,988.913
4147,59.3739,5.13519,0.00988795,0.0165004,951.409
4148,59.3739,5.13551,0.00935782,0.0163623,915.907
4149,59.3739,5.13582,0.00905779,0.0160861,881.546
4150,59.3739,5.13612,0.008759,0.0158112,848.344
4151,59.3739,5.13647,0.01029,0.015715,809.311
4152,59.3739,5.13688,0.0121786,0.0156511,763.089
4153,59.3739,5.13736,0.0140565,0.0155831,709.752
4154,59.3739,5.13795,0.0170535,0.0153,644.974
4155,59.3739,5.13864,0.0202522,0.0149696,567.865
4156,59.3739,5.13944,0.0234209,0.0146339,478.4
4157,59.3739,5.14036,0.0265616,0.0153215,376.51
4158,59.3739,5.14139,0.0296645,0.0162003,262.215
4159,59.3739,5.14253,0.032724,0.0170626,135.519
4160,59.3739,5.14284,0.0358448,0.0176942,100.778
4161,59.3739,5.14284,0.0390026,0.0182915,100.758
4162,59.3739,5.14284,0.0421605,0.0188889,100.758
4163,59.3739,5.14284,0.0440039,0.0191378,100.758
4164,59.3739,5.14284,0.0455841,0.0193171,100.758
4165,59.3739,5.14284,0.0471639,0.0194964,100.758
4166,59.3739,5.14284,0.0448466,0.019142,100.758
4167,59.3739,5.14284,0.0417499,0.018681,100.758
4168,59.3739,5.14284,0.0386532,0.0182199,100.758
4169,59.3739,5.14284,0.0353361,0.0177956,100.758
4170,59.3739,5.14284,0.0319749,0.0173787,100.758
4171,59.3739,5.14284,0.0286138,0.0169618,100.758
4172,59.3739,5.14284,0.0267317,0.0160775,100.758
4173,59.3739,5.14284,0.0251457,0.0150997,100.758
4174,59.3739,5.14284,0.0235598,0.014122,100.758
4175,59.3739,5.14284,0.021132,0.0135816,100.758
4176,59.3739,5.14284,0.0185357,0.0131287,100.758
4177,59.3739,5.14284,0.015939,0.0126758,100.758
4178,59.3739,5.14284,0.0142795,0.0120143,100.758
4179,59.3739,5.14284,0.0128072,0.0113111,100.758
4180,59.3739,5.14284,0.0113348,0.0106078,100.758
4181,59.3739,5.14284,0.0106017,0.00998602,100.758
4182,59.3739,5.14284,0.0100165,0.00938047,100.758
4183,59.3739,5.14284,0.00943153,0.00877493,100.758
4184,59.3739,5.14284,0.00989539,0.0079391,100.758
4185,59.3739,5.14284,0.0105693,0.00705722,100.758
4186,59.3739,5.14284,0.0112435,0.00617534,100.758
4187,59.3739,5.14284,0.0122069,0.00553119,100.758
4188,59.3739,5.14284,0.0132283,0.00493458,100.758
4189,59.3739,5.14284,0.0142494,0.00433798,100.758
4190,59.3739,5.14284,0.0146518,0.00408332,100.758
4191,59.3739,5.14284,0.01493,0.00389704,100.758
4192,59.3739,5.14284,0.0152078,0.00371077,100.758
4193,59.3739,5.14284,0.0172131,0.000945185,100.758
4194,59.3739,5.14284,0.0195638,-0.00233626,100.758
4195,59.3739,5.14284,0.0219146,-0.0056177,100.758
4196,59.3739,5.14284,0.0254003,-0.00500321,100.758
4197,59.3739,5.14284,0.0291133,-0.00360953,100.758
4198,59.3739,5.14284,0.0328266,-0.00221585,100.758
4199,59.3739,5.14284,0.0327908,-0.000135051,100.758
4200,59.3739,5.14284,0.0320051,0.00208317,100.758
4201,59.3739,5.14284,0.0312191,0.00430139,100.758
4202,59.3739,5.14284,0.0304775,0.00458524,100.758
4203,59.3739,5.14284,0.0297444,0.00448222,100.758
4204,59.3739,5.14284,0.0290112,0.00437919,100.758
4205,59.3739,5.14284,0.0317772,0.00418661,100.758
4206,59.3739,5.14284,0.0352432,0.00397611,100.758
4207,59.3739,5.14284,0.0387093,0.00376562,100.758
4208,59.3739,5.14284,0.0398767,0.00495943,100.758
4209,59.3739,5.14284,0.0405846,0.00643411,100.758
4210,59.3739,5.14284,0.0412929,0.00790879,100.758
4211,59.3739,5.14284,0.0401166,0.00865168,100.758
4212,59.3739,5.14284,0.0385635,0.00924821,100.758
4213,59.3739,5.14284,0.0370101,0.00984474,100.758
4214,59.3739,5.14284,0.0350929,0.00983066,100.758
4215,59.3739,5.14284,0.0331027,0.00969446,100.758
4216,59.3739,5.14284,0.0311123,0.00955826,100.758
4217,59.3739,5.14284,0.0282288,0.00942313,100.758
4218,59.3739,5.14284,0.0251667,0.00928822,100.758
4219,59.3739,5.14284,0.0221046,0.00915331,100.758
4220,59.3739,5.14284,0.0195153,0.00881199,100.758
4221,59.3739,5.14284,0.017021,0.00842938,100.758
4222,59.3739,5.14284,0.014527,0.00804678,100.758
4223,59.3739,5.14284,0.0132673,0.00780694,100.758
4224,59.3739,5.14284,0.0122545,0.00759566,100.758
4225,59.3739,5.14284,0.0112416,0.00738437,100.758
4226,59.3739,5.14284,0.010577,0.007149,100.758
4227,59.3739,5.14284,0.0099818,0.00690881,100.758
4228,59.3739,5.14284,0.00938625,0.00666861,100.758
4229,59.3739,5.14284,0.00890059,0.0064841,100.758
4230,59.3739,5.14284,0.00843694,0.00631071,100.758
4231,59.3739,5.14284,0.00797327,0.00613733,100.758
4232,59.3739,5.14284,0.0074306,0.00590255,100.758
4233,59.3739,5.14284,0.00687235,0.00565549,100.758
4234,59.3739,5.14284,0.0063145,0.00540844,100.758
4235,59.3739,5.14284,0.00607916,0.00533464,100.758
4236,59.3739,5.14284,0.00590866,0.00529549,100.758
4237,59.3739,5.14284,0.00573848,0.00525634,100.758
4238,59.3739,5.14284,0.00851313,0.00594933,100.758
4239,59.3739,5.14284,0.0118759,0.00678875,100.758
4240,59.3739,5.14284,0.0152381,0.00762817,100.758
4241,59.3739,5.14284,0.0153355,0.00780077,100.758
4242,59.3739,5.14284,0.0147801,0.00784,100.758
4243,59.3739,5.14284,0.0142247,0.00787923,100.758
4244,59.3739,5.14284,0.0151574,0.00712035,100.758
4245,59.3739,5.14284,0.0163879,0.00620185,100.758
4246,59.3739,5.14284,0.0176188,0.00528335,100.758
4247,59.3739,5.14284,0.0180561,0.00477984,100.758
4248,59.3739,5.14284,0.0183348,0.00435933,100.758
4249,59.3739,5.14284,0.0186137,0.00393881,100.758
4250,59.3739,5.14284,0.0208614,0.00348275,100.758
4251,59.3739,5.14284,0.0235026,0.00301958,100.758
4252,59.3739,5.14284,0.0261435,0.00255641,100.758
4253,59.3739,5.14284,0.0286252,0.0031251,100.758
4254,59.3739,5.14284,0.031075,0.00390016,100.758
4255,59.3739,5.14284,0.0335249,0.00467522,100.758
4256,59.3739,5.14284,0.0331931,0.00577821,100.758
4257,59.3739,5.14284,0.032305,0.00694679,100.758
4258,59.3739,5.14284,0.0314172,0.00811538,100.758
4259,59.3739,5.14284,0.0330642,0.00938996,100.758
4260,59.3739,5.14284,0.0352184,0.0106857,100.758
4261,59.3739,5.14284,0.0373727,0.0119815,100.758
4262,59.3739,5.14284,0.036202,0.0126939,100.758
4263,59.3739,5.14284,0.0343661,0.0132895,100.758
4264,59.3739,5.14284,0.0325299,0.0138852,100.758
4265,59.3739,5.14284,0.0291528,0.0132533,100.758
4266,59.3739,5.14284,0.0254673,0.0123758,100.758
4267,59.3739,5.14284,0.021782,0.0114984,100.758
4268,59.3739,5.14284,0.0206715,0.0107403,100.758
4269,59.3739,5.14284,0.0200761,0.010006,100.758
4270,59.3739,5.14284,0.019481,0.0092718,100.758
4271,59.3739,5.14284,0.0186818,0.00891605,100.758
4272,59.3739,5.14284,0.0178421,0.00863601,100.758
4273,59.3739,5.14284,0.0170025,0.00835596,100.758
4274,59.3739,5.14284,0.0169486,0.0083041,100.758
4275,59.3739,5.14284,0.0170515,0.00829787,100.758
4276,59.3739,5.14284,0.017154,0.00829164,100.758
4277,59.3739,5.14284,0.0180465,0.0081777,100.758
4278,59.3739,5.14284,0.0190968,0.00804221,100.758
4279,59.3739,5.14284,0.0201471,0.00790673,100.758
4280,59.3739,5.14284,0.0200575,0.00847134,100.758
4281,59.3739,5.14284,0.01974,0.00917597,100.758
4282,59.3739,5.14284,0.0194226,0.0098806,100.758
4283,59.3739,5.14284,0.0198347,0.0109911,100.758
4284,59.3739,5.14284,0.0203931,0.0121829,100.758
4285,59.3739,5.14284,0.0209517,0.0133746,100.758
4286,59.3739,5.14284,0.0200819,0.0129544,100.758
4287,59.3739,5.14284,0.018926,0.0122119,100.758
4288,59.3739,5.14284,0.0177699,0.0114693,100.758
4289,59.3739,5.14284,0.0167656,0.0102648,100.758
4290,59.3739,5.14284,0.0157914,0.00896782,100.758
4291,59.3739,5.14284,0.014817,0.00767087,100.758
4292,59.3739,5.14284,0.0149127,0.00669216,100.758
4293,59.3739,5.14284,0.0152224,0.0057771,100.758
4294,59.3739,5.14284,0.0155323,0.00486204,100.758
4295,59.3739,5.14284,0.0152377,0.00494686,100.758
4296,59.3739,5.14284,0.0148227,0.00523165,100.758
4297,59.3739,5.14284,0.014408,0.00551644,100.758
4298,59.3739,5.14284,0.0145765,0.00532813,100.758
4299,59.3739,5.14284,0.0148616,0.00504519,100.758
4300,59.3739,5.14284,0.0151464,0.00476226,100.758
4301,59.3739,5.14284,0.0161576,0.00501005,100.758
4302,59.3739,5.14284,0.0173138,0.00536398,100.758
4303,59.3739,5.14284,0.0184698,0.00571792,100.758
4304,59.3739,5.14284,0.0193908,0.00612962,100.758
4305,59.3739,5.14284,0.0202649,0.00655287,100.758
4306,59.3739,5.14284,0.0211391,0.00697613,100.758
4307,59.3739,5.14284,0.020295,0.00731211,100.758
4308,59.3739,5.14284,0.0191076,0.00763064,100.758
4309,59.3739,5.14284,0.0179205,0.00794917,100.758
4310,59.3739,5.14284,0.0183726,0.00850006,100.758
4311,59.3739,5.14284,0.0191525,0.00909743,100.758
4312,59.3739,5.14284,0.0199323,0.00969479,100.758
4313,59.3739,5.14284,0.0190244,0.00941059,100.758
4314,59.3739,5.14284,0.0177788,0.00895008,100.758
4315,59.3739,5.14284,0.0165329,0.00848957,100.758
4316,59.3739,5.14284,0.0152151,0.00779976,100.758
4317,59.3739,5.14284,0.0138829,0.00706409,100.758
4318,59.3739,5.14284,0.0125508,0.00632841,100.758
4319,59.3739,5.14284,0.0117173,0.00581141,100.758
4320,59.3739,5.14284,0.0109839,0.00533813,100.758
4321,59.3739,5.14284,0.0102509,0.00486486,100.758
